content,creationTime,score,userClient,productColor,productSize,referenceTime,nickname,days
"外形外观：好用好看没毛病
屏幕音效：好听
拍照效果：清晰漂亮
运行速度：高速运营
待机时间：超长待机",2023-03-31 19:06:59,5.0,2.0,星光色,256G,2023-03-30 15:24:21,张***_,1.0
"百亿补贴真给力，优惠力度太大了，再接再厉，拍照清晰，不多
拍照效果：非常好
外形外观：好看
屏幕音效：棒
运行速度：棒",2023-03-19 02:56:52,5.0,2.0,午夜色,128G,2023-03-07 20:06:26,1***2,12.0
"运行畅快续航很好 拍照清晰
苹果手机是我一直回购的手机，不愧是性价比
之王，也挺流畅的，
用个三四年都没有问题，
还是很棒的",2023-02-20 12:40:17,5.0,2.0,星光色,128G,2023-02-14 11:02:41,栗***7,6.0
百亿补贴里买的应该是正品 很奶思 256G的午夜色  不过时的颜色 用起来反应很丝滑 不错 还是iPhone高端大气上档次,2023-03-24 20:32:37,5.0,2.0,午夜色,256G,2023-03-13 23:11:23,玛***卡,11.0
宝贝特别喜欢，颜值高质量好，中看又中用，有需要的朋友不要犹豫了，最后祝商家生意兴隆！质量很好，收到货第一时间打开看了，很不错，很满意东西不错，还有优惠，可以放心省钱购买，不要犹豫了,2023-03-19 22:27:33,5.0,4.0,星光色,128G,2023-03-14 23:06:24,C***b,5.0
"外形外观：非常棒，很喜欢
屏幕音效：超级优秀，音质很好
拍照效果：最炫的拍照效果
运行速度：系统超顺畅
待机时间：很长时间",2023-03-05 10:14:51,5.0,4.0,粉色,128G,2023-02-26 10:56:33,j***4,7.0
价格很实惠，性价比很高，算是平价好物，会回购的产品包装精致美观大气，目前用着非常不错，真实评价，希望可以帮到集美们???,2023-03-28 11:44:46,5.0,4.0,午夜色,128G,2023-03-14 20:01:00,健***-,14.0
外观有磨损信号比较差,2023-03-12 18:05:32,3.0,2.0,午夜色,128G,2023-01-28 12:43:00,j***H,43.0
京东上的东西质量有保证，买着放心用着舒心。客服也很好，消费者权益有保障，在京东上买的东西耐心，质量经的起考验。,2023-04-14 10:45:01,5.0,4.0,蓝色,128G,2023-03-26 14:56:54,司***录,19.0
"性价比很高。
拍照效果：美丽
运行速度：一个字很快
商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~价格很优惠，服务也很好 ，东西不错，给个好评以此鼓励很好，包装很棒，外观不错，下次再来，到货很迅速",2023-03-13 16:54:44,5.0,2.0,午夜色,128G,2023-03-07 20:55:13,小***艳,6.0
外形外观一直很苹果，屏幕显示细腻清晰，音效很真，拍照效果真是清晰，运行速度一直很苹果，待机时间可以，值得入手噢,2023-03-31 17:22:25,5.0,4.0,绿色,128G,2023-03-27 11:51:18,封***强,4.0
速度很快，物美价廉，很OK，比实体店优惠太多了先说商品质量：产品总体不错，包装严实。再说商家服务：点赞啦。最后点评快递：发货很快。,2023-04-13 10:04:26,5.0,2.0,午夜色,256G,2023-04-11 10:27:56,张***n,2.0
一是快递非常好，贵重物品确保本人签收。二是店铺服务好，发货及时。三是物超所值，趁搞活动入手，节省一大笔。,2023-03-10 10:17:30,5.0,4.0,午夜色,128G,2023-03-07 20:08:38,j***8,3.0
货真价实，高颜值，高品质，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢???????????,2023-04-13 00:24:09,5.0,4.0,绿色,128G,2023-03-26 18:34:50,宇***骇,18.0
手机非常好，物流非常快，不到一天就收到货了，我没去查那些东西，我相信京东，很丝滑，唯一郁闷的地方就是，我没买到喜欢的颜色，本来有粉色，鲜红色，我犹豫了一下，就没了&hellip;&hellip;,2023-03-03 18:33:07,5.0,2.0,,,2023-03-03 01:44:34,宝***8,0.0
特意用了这么久才来评价！正品未激活。安全下车！京东百亿补贴确实给力。目前用到现在没有任何问题。第一次用苹果手机。还在习惯中！摄像功能确实比安卓机强很多！手里还有一台小米。说实话如果不是考虑拍视频较多，不会买苹果手机！,2023-04-08 21:14:21,5.0,4.0,午夜色,128G,2023-03-14 20:32:04,u***v,25.0
电池真的很耐用，虽然是在京东秒杀上面买的，但是我感觉超值，官方补贴了1000左右，是正品，一开始没有客服我以为是假的，后来还是相信了京东，开通了会员！给亲们看看像素拍照效果！,2023-03-13 23:56:01,5.0,2.0,午夜色,256G,2023-03-09 22:52:18,j***f,4.0
使用起来很顺畅，用了一段时间，没啥问题，新机，京东的物流也很快，隔天就到了.非常好，第二次在京东上买手机了，非常满意，还是苹果好用,2023-04-09 10:47:54,5.0,2.0,午夜色,256G,2023-03-11 21:59:54,云***e,29.0
买的这款手机 真的很划算 比我们这边手机市场还便宜300 后面的码也找人专门验了 是没有使用过的新机 可以放心大胆入,2023-04-17 23:44:55,5.0,4.0,午夜色,256G,2023-04-09 19:58:43,j***b,8.0
京东物流值得信赖，京东的苹果值得信赖，百亿补贴的第一部手机，还会继续购买的！午夜色确实好看，非常棒还会考虑继续回购的！非常棒，正品保证！很不错！,2023-03-08 09:30:42,5.0,2.0,午夜色,128G,2023-03-06 22:44:57,q***生,2.0
之前用的苹果都是在香港买的，这次京东买的比较了下，也是无差异的好用奥。快递也是非常给力，跨域调货也很快。,2023-03-22 16:14:44,5.0,2.0,午夜色,128G,2023-03-07 18:28:29,j***b,15.0
非常不错，非常好用，Ta厉害了，一如既往的好评，系统就是他最大的王牌，就不知道信号到底最后会不会一如既往的好。,2023-02-25 09:43:41,5.0,4.0,星光色,256G,2023-02-18 18:07:07,x***a,7.0
"外形外观：蓝色看起来非常有质感，包装也很精美
拍照效果：拍照不是很喜欢，拍完照片会自动调色增加曝光，这点非常苦恼
运行速度：256运行速度非常快
屏幕音效：声音和旧手机比起来非常大，接听电话无压力，屏幕效果目前非常清晰，嘎嘎香
待机时间：新手机待机时间蛮长的",2023-03-24 18:02:25,4.0,2.0,蓝色,256G,2023-03-13 08:16:59,维***a,11.0
"外形外观：黑色好看
屏幕音效：还不错
拍照效果：和14差别不大
运行速度：流畅的很
待机时间：电池还可以",2023-03-03 14:54:29,5.0,2.0,午夜色,128G,2023-02-28 16:36:51,j***f,3.0
电池不耐用，信号不好，外观还可以，拍照还可以，后面摄像头不好看，手机小巧玲珑，女士用刚刚好，先好评，用短时间后再来评论，目前感觉还不错，过年看才5399，买了5549，涨价了。,2023-03-12 17:31:13,5.0,4.0,午夜色,256G,2023-02-26 17:26:54,j***8,14.0
"手机不错是正品，原装包装，性价比高，质量可靠，
外形外观：大气
屏幕音效：高清
拍照效果：杠杠
运行速度：快
待机时间：长",2023-03-16 15:36:17,5.0,4.0,星光色,128G,2023-02-26 17:22:31,j***9,18.0
百亿补贴第一次，，京东也是第一次做百亿补贴，，我也是第一次抢到，，希望活动持续，，还可以买到更优惠的手机，，送给家人,2023-03-08 20:33:47,5.0,2.0,蓝色,128G,2023-03-06 09:10:59,j***c,2.0
昨天下午买的 今天早上送到了 在这感叹一下京东物流真牛逼  价格方面比实体店便宜几百 还算可以  现在还没开封 先给个好评 下午回家打开试用一下再来一次追评,2023-03-12 12:35:23,5.0,4.0,午夜色,256G,2023-03-11 16:05:22,j***K,1.0
"外形外观：典型的苹果风格，辨识度特别高，一眼认出，套娃的感觉。
屏幕音效：屏幕显示真实，细节细腻。音效加分项，特别是耳机党，值得静下来听一听。
拍照效果：拍照出片效果爆炸，镜头不虚，出片不失真。
运行速度：吃鸡不费劲，重点是用很久也不会卡顿。
待机时间：常规使用不会有续航焦虑，游戏党另说。
其他特色：京东平台靠谱，另外物流又快又好，赞一个。",2023-02-17 22:46:04,5.0,2.0,午夜色,128G,2023-02-11 15:21:28,嗨***1,6.0
京东购物质量信得过，物流也够快。这款苹果13拿到就非常喜欢，外观简洁大气，颜色正，所谓低调奢华。操作系统好用，音质好，拍照更是傻瓜机中的傻瓜机，随便一拍都是美美的。,2023-02-12 18:57:48,5.0,4.0,星光色,128G,2023-02-08 18:56:03,j***i,4.0
非常的轻薄，科技是第一生产力，换了新手机感觉非常的流畅，而且拍照清晰，通话清楚，屏幕显示效果也非常的给力，运行很流畅，这下不用担心抢不到红包了,2023-01-31 11:56:27,5.0,4.0,午夜色,128G,2023-01-06 19:37:39,我***啊,25.0
"外形外观：观观简直是绝绝子?
屏幕音效：声音的质量也是非常得好，苹果手机就是好?
拍照效果：照真的特别的清晰，非常的好看",2022-12-23 11:02:55,5.0,2.0,蓝色,128G,2022-11-25 21:32:51,真***真,28.0
第一次使用iphone手机，手感很好，比之前用的安卓手机轻很多，使用起来非常流畅，画面清晰，很不错，京东商城的购物体验非常好，送货快速，五星好评！,2023-01-12 22:20:50,5.0,4.0,星光色,128G,2023-01-11 19:46:16,j***9,1.0
"拍照效果：这个拍照效果可以说是一个小相机了。那么这个效果呢，他跟我之前买的专业的照相机差不多的。效果都是非常的高清。
运行速度：他这个运行的速度目前来看我是没有遇到过任何的问题非常的流畅，包括任何的软件都是没有问题的，不卡顿瞒着一点问题都没有，而且也不会发热。",2022-12-13 08:58:18,5.0,2.0,星光色,128G,2022-11-27 11:12:43,L***z,16.0
是正品，而且价格不贵，用着也很大气，一直在用，很好??每一次都很满意，这次选的宝贝更加满意，以后还会一如既往地买下去,2022-11-20 09:50:51,5.0,4.0,星光色,128G,2022-10-25 10:06:54,冬***夜,26.0
"外形外观：依然苹果外形
拍照效果：很好，完美
运行速度：流畅
物流速度很快，送货很速度。替公司买的奖品，还是在京东购买比较放心，大品牌值得信赖。下次有需要还会回购。",2023-02-10 22:54:53,5.0,4.0,午夜色,256G,2023-02-01 20:32:53,没***转,9.0
外形外观：外观非常的好看也非常的不错，玩起游戏来很不错，很流畅一点都感觉不到卡，这个价格也非常得好很划算，非常感谢京东所做的一切活动,2022-12-17 18:05:20,5.0,2.0,午夜色,128G,2022-11-27 11:55:17,真***真,20.0
手机到手了很好看，正品。官方买的。完美，产品很惊艳，性价比合适，希望用的长久！拍照很清晰，音响效果很好，运行速度很快，手感很好,2023-01-27 13:43:18,5.0,4.0,午夜色,128G,2023-01-08 00:06:12,让***7,19.0
真的太惊艳了，比较爱玩游戏，最喜欢是就是 iPhone 了，打游戏完全不会卡顿。之前的手机是内存不够，心心念念的手机终于到手了。13的运行速度非常快，打游戏真的太流畅了，,2023-01-15 14:28:54,5.0,4.0,蓝色,128G,2023-01-06 23:39:35,东***木,9.0
"苹果手机售价整体偏高，适合预算充足的用户群体选购，不大推荐没有太多收入的学生党或职场新人购买使用，没必要为了面子而打肿脸去充胖子，买一个和自己收入不相匹配的手机，如果是手里预算充足，旗舰机买苹果不会有错。

一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，物有所值啊，果断好评！",2023-02-12 02:32:13,5.0,4.0,粉色,256G,2023-02-05 14:08:44,j***d,7.0
质量非常好，与卖家描述的完全一致，非常满意，真 的很喜欢，完全超出期望值，发货速度非常快，包 装非常仔细、严实，物流公司服务态度很好，运送 速度很快，很满意的一次购质量很好，希望更多的 朋友信赖．店主态度特好，我会再次光顾的，可不 可以再便宜点，我带朋友来你家,2023-01-24 12:35:14,5.0,2.0,午夜色,128G,2023-01-07 23:39:57,聪***奋,17.0
"iPhone13实际上是一款非常有诚意的产品，各方面都有明显提升。
iPhone13虽然没有高刷屏，但是在其他配置方面其实是非常有诚意的。
屏幕方面，iPhone13用上了和去年12Pro上那块素质接近的屏幕，最大的提升在于最高激发亮度，可以达到800nit，而前代的iPhone12普通版的最高激发亮度只有550nit。而且这一代也用上了和13Pro以及13ProMAX一模一样的小刘海造型。",2023-02-05 16:32:08,5.0,4.0,粉色,256G,2023-02-02 21:33:29,w***k,3.0
"外形外观：外观很好看的哦，是一个小清新的感觉哦，早点入手哦
屏幕音效：屏幕效果拉满，早点入手哦，很好的哦
拍照效果：拍照效果很好的哦，色泽饱满
运行速度：运行速度很快哦",2023-02-14 14:39:06,5.0,2.0,星光色,128G,2023-02-12 16:13:10,爱***西,2.0
苹果13速度，非常快，苹果的产品还是非常不错的，记得第一个苹果产品用的是ipad3，用到现在还在用，非常不错，播放视频一点压力都没有。现在手机也换苹果。体验完美。,2023-02-15 19:27:56,5.0,2.0,粉色,128G,2023-02-06 16:21:28,c***5,9.0
宝贝非常好用，外观完好无划痕高清。运行流畅无卡顿，拍照画质非常还，加超长待机时间，买东西到京东有好货,2023-02-10 20:45:16,5.0,2.0,星光色,256G,2023-02-06 10:56:46,j***Z,4.0
这个颜色非常好看，大小拿在手里也是刚刚好的，整个运行速度也是非常快，翻页很流畅，价钱方面我觉得算是十分优惠了，总之，非常非常喜欢啊?,2023-02-12 01:47:52,5.0,2.0,星光色,128G,2023-02-08 23:33:35,u***h,4.0
虽然是上代手机但是配置完全够用，心仪已久，趁有活动果断下手，用过之后感觉很不错，是正品，快递也很给力，果然名副其实,2023-02-08 21:15:15,5.0,4.0,午夜色,128G,2023-01-08 00:43:59,j***Q,31.0
总体来说非常不错！我不怎么打游戏。使用顺畅，发热还好不是很严重，也并不是传说中耗电很快，充电倒是挺快的！外观好看，上手效果很好，用起来很舒服，运行速度也很快，打游戏也很顺畅手机不错，很值，颜色很酷炫，相机也挺好的，很清晰，整机手感刚好，厚度适中，总之很值这个价位，性价比很不错,2023-02-16 19:01:18,5.0,4.0,午夜色,128G,2023-02-15 10:26:06,j***3,1.0
苹果13手机整体性价比较高、拍照效果：很棒的，手机会自动根据不同环境会补光、电池续航：快速充电，一般性充满电可用二天左右、通信音质：很好的，音质不错的、运行速度：很快的，不卡顿、显示效果：处理器是很好的，赞！,2023-02-16 14:24:58,5.0,4.0,粉色,128G,2023-02-11 22:32:43,j***v,5.0
"外形外观：大气美观，总得来说颜值还是很高的
屏幕音效：清脆，悦耳，很清晰，不错
拍照效果：和国产手机比也不输，前置后置都能打
运行速度：很低几率出现卡顿，算不错的。个人感觉手机办公需求不平凡的话，那应该没啥问题。
待机时间：正常表现
其他特色：份量比较有质感",2023-02-06 13:05:45,5.0,2.0,午夜色,128G,2023-01-10 19:00:59,娱***乐,27.0
"外形外观：简单时尚大气
屏幕音效：屏幕显示清晰，音质音量也很好
拍照效果：拍照效果不错，非常清晰
运行速度：运行流畅
待机时间：充满电以后待机时间长",2023-02-12 01:33:36,5.0,2.0,粉色,128G,2023-02-08 09:56:31,分***9,4.0
"外形非常好看，拿在手里也是非常的舒服，手感很好！
手机背面是玻璃亮镜面的材质，这种磨砂与亮面的搭配，看上去非常时尚大气，外观看上去很上档次，方正的外观设计给人感觉非常稳重，很经典的设计。不过还有一点就是今年这款iPhone13的外观设计，跟上一代iPhone12改变不大。一直就是很喜欢苹果手机，就是因为它的系统流畅，升级的A15处理器有不少的省电提升，还有对5G网络的优化，而且还有20W的快充设计，被称为最强的手机。",2023-02-16 14:23:48,5.0,4.0,星光色,128G,2023-02-09 23:43:49,j***v,7.0
iPhone13的硬件相比iPhone12，进行了全方位升级。iPhone13拥有更加出色的处理器，手机可以更流畅的运行各种应用。值得一提的是，iPhone13所搭载的A15芯片，并非满血版。但即便如此，性能也远超安卓旗舰。,2023-02-16 16:40:52,5.0,4.0,粉色,128G,2023-02-09 23:34:22,j***3,7.0
"质量可以说是非常好了，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，",2023-01-15 20:18:57,5.0,4.0,午夜色,128G,2023-01-08 10:26:53,妖***丿,7.0
京东购物很放心，物流速度非常快，快递小哥服务态度非常好，外包装完好。手机外观漂亮，颜色很漂亮，音效好，拍照效果好，运行速度快，很喜欢。,2023-02-01 03:21:41,5.0,4.0,粉色,256G,2023-01-27 18:58:27,Y***6,5.0
是理想中的产品，质量不错，物流也很快，值得点赞大小合适，做工精良，出口品质，最满意的一次淘货，很喜欢，下次会再来！,2023-01-17 21:00:46,5.0,4.0,午夜色,128G,2023-01-07 13:41:02,李***2,10.0
细节非常完美，整体来说真的很不错。性价比很高，下次还会继续光顾！尺寸刚刚好，质量也非常好，店家的包装太用心了，值得推荐！客服服务态度很好，快递也不赖，希望老板生意越来越好！！！,2023-01-17 19:50:06,5.0,4.0,午夜色,128G,2023-01-07 00:09:15,孤***云,10.0
京东购物，多快好省，物流速度快，购物体验佳，非常愉快的一次购物。商品质量也好，售后还有保障，非常好。一直都在京东购物，非常方便。,2023-01-06 20:38:24,5.0,4.0,绿色,128G,2022-10-19 20:00:15,李***游,79.0
手机已经收到了，心心念的手机，收到以后还是有点小激动，棒棒哒！真心不错，以后会继续支持购买的！京东的送货速度真是快，而且服务很到位哦！,2023-02-10 10:39:14,5.0,4.0,星光色,128G,2023-02-07 13:44:53,d***u,3.0
包装很完美，颜值很高，感觉物超所值！客服也非常耐心细致，发货快物流给力，以后还会再来???商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！总体来说非常满意！宝贝收到，一如既往的好，包装很到位，质量还不错，很喜欢，大品牌值得信赖发货快，包装严实，商品质量非常好，比专柜便宜很多，客服服务态度也特别好，好评,2023-02-15 23:41:06,5.0,4.0,粉色,128G,2023-02-09 17:59:37,j***d,6.0
我真的非常喜欢它，非常支持它，质量非常好，和卖家描述的一模一样，我非常满意。我真的很喜欢它，它完全超出了预期的价值，交货速度非常快，包装非常仔细和紧凑，物流公司有一个良好的服务态度，交货速度非常快，我非常满意购物,2023-02-15 12:23:35,5.0,2.0,粉色,128G,2023-01-09 14:46:02,这***帅,37.0
"iPhone 13手机很快就拿到了，打开非常的惊喜呀，非常大气的13手机。

我买的是128GB的，很好看的手机，午夜色非常的大气，很有感觉的一部手机。

外形非常好看，拿在手里也是非常的舒服，手感很好！

手机背面是玻璃亮镜面的材质，这种磨砂与亮面的搭配，看上去非常时尚大气，外观看上去很上档次，方正的外观设计给人感觉非常稳重，很经典的设计。不过还有一点就是今年这款iPhone13的外观设计，跟上一代iPhone12改变不大。一直就是很喜欢苹果手机，就是因为它的系统流畅，升级的A15处理器有不少的省电提升，还有对5G网络的优化，而且还有20W的快充设计，被称为最强的手机。",2023-02-15 22:43:16,5.0,4.0,粉色,128G,2023-02-11 22:38:00,Z***w,4.0
"外形外观：非常时尚的设计2022最新款

屏幕音效：效果很真好。专业级声音
拍照效果：非常好的拍照效果专业设备

运行速度：不卡流畅",2023-01-09 18:10:23,5.0,4.0,蓝色,128G,2023-01-07 11:01:31,j***X,2.0
"外形外观：外形完美，外观很漂亮
屏幕音效：屏幕丝滑，音效完美
拍照效果：拍照效果很好
运行速度：运行速度很快
待机时间：待机时间很长
其他特色：性价比很高",2023-02-17 16:34:55,5.0,4.0,星光色,128G,2023-02-12 10:20:29,我***夫,5.0
"质量非常好,与卖家描述的完全一致, 真的很喜欢,完全超出期望值,发货速 度非常快,包装非常仔细、严实,物流公司服务态度很好,运送速度很快,很满意的一次购物质量很好, 希望更多的朋友信赖. 店主态度特好, 我会再次光顾的好卖家 赞，发货迅速，态度很好，很满意！很好很好！网上购物这么激烈，没想到店家的服务这么好，商品质量好而价低廉， 很热情的卖家，下次还来希望下次还有机会合作祝你生意兴隆质量非常好，出乎我的意料包装",2022-12-25 15:18:45,5.0,2.0,星光色,128G,2022-12-07 15:26:26,果***酱,18.0
已经收到了，包装非常完整，京东的速度也非常快，昨天买的今天就收到了，已经使用了手机非常流畅，大品牌还是值得信赖！,2023-02-14 17:26:59,5.0,2.0,午夜色,128G,2023-02-13 21:02:05,j***c,1.0
"运行速度：反应灵敏不卡顿。
屏幕音效：声音清脆音质完美。
拍照效果：拍照清晰像素好。
外形外观：外观大气。
物流速度快，全新无拆封，正品带发票。给家人买的，家人非常满意。推荐大家购买。",2023-02-16 10:07:00,5.0,29.0,星光色,128G,2023-02-14 14:39:51,j***S,2.0
大小合适，做工精良，出口品质，最满意的一次淘货，很喜欢，下次会再来！跟描述的是一样的，很显高档，物美价廉，要买的朋友可以下单噢！宝贝非常棒，是自己想要的那种风格，到货也很快，谢谢老板，服务五颗星凑单买的，没想到质量跟专卖店一样，特别特别喜欢，而且价格优惠?终于对它下手了，颜值是真的没话说?，材质很好，物美价廉，趁活动赶紧囤起来,2023-02-01 17:55:41,5.0,4.0,午夜色,128G,2023-01-08 14:48:50,落***枫,24.0
苹果13  128G银，高端大气上档次，电池耐用，机器性能强大不卡顿。让果粉的不二选择。电池续航好，手点触灵敏。,2023-02-05 15:09:09,5.0,29.0,粉色,256G,2023-02-01 14:45:57,3***-,4.0
?从没想过这么实惠的价格，?能买到这么好的宝贝，?性价比非常高，我很喜欢哦?真的推荐啊，快递速度特别的快，爱了爱了,2023-02-12 16:31:00,5.0,4.0,星光色,256G,2023-02-04 21:03:26,我***生,8.0
"运行速度：反应灵敏不卡顿。
屏幕音效：声音清脆，音质完美。
拍照效果：拍照清晰，像素好。
外形外观：外观大气。",2023-02-17 20:21:50,5.0,4.0,星光色,128G,2023-02-14 10:18:59,j***h,3.0
东西质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。,2023-02-09 11:13:54,5.0,2.0,午夜色,256G,2023-02-06 14:24:02,拿***诶,3.0
推荐大家购买这部苹果手机，这部手机非常好用，推荐大家一定要购买使用了这部苹果手机，非常好用，推荐大家购买,2023-02-16 22:50:38,5.0,4.0,粉色,256G,2023-01-31 00:06:33,j***n,16.0
京东自营就是快，很快就到货了，物流给力，迫不及待打开了，苹果一如既往的有质感，这颜色很好很好看，也很耐看，大内存，不卡顿，玩游戏也不担心，不错。,2022-12-27 10:41:38,5.0,29.0,星光色,128G,2022-12-19 20:01:45,z***6,8.0
"外形外观：适合小手党，小屏幕旗舰
屏幕音效：低音高音都可以
拍照效果：拍照效果：拍照 比不了安卓，更真实吧，录像才是苹果的精髓
运行速度：a15战斗2-3年没问题
待机时间：中度使用7-8
其他特色：赶上使用消费券价格无敌",2023-02-11 17:07:03,5.0,4.0,星光色,128G,2023-02-09 10:43:43,男***6,2.0
手机还是白色的好看。最近买13的人好多，同事跟风也要买，我嘛为了京豆就都捞过来了，他们也不介意，哈哈哈哈。女孩子果然还是喜欢白色的，干净。13当然是13香。以后一起打王者也快乐点。哈哈哈哈,2023-02-12 19:50:09,5.0,4.0,星光色,128G,2023-02-07 10:43:07,j***1,5.0
挺好的，京东商城网购方便快捷省时省力好评！喜欢这个牌子的产品，苹果手机一直是不断购买的，这个粉色很柔和漂亮，最希望的就是苹果手机的电池续航能力可以更好一些。,2023-02-09 09:23:05,5.0,2.0,粉色,128G,2023-02-07 20:03:20,吴***0,2.0
之前的13因为各种原因成为了永远的痛，所以这次有活动价必须再入一台，13 系列的系统相对稳定，大小也合适，称手。,2023-02-16 13:16:01,5.0,4.0,蓝色,128G,2023-02-12 10:19:47,j***1,4.0
一直以来都很信赖苹果，虽然价格贵，但是我总会碰到节日优惠的时候下手，或者碰到新机面世，我用上一季手机。,2023-02-13 09:07:37,5.0,2.0,午夜色,128G,2023-01-14 09:06:02,h***4,30.0
还没打开，但给个好评速度可以但发货太慢，希望以后需要采购要标明时间，在京东上买了好几个手机了，准备自己的小工作室成立一周年给员工们抽奖用，但是为了节省开支只能赶上优惠买，好评,2023-02-13 10:22:16,5.0,4.0,星光色,128G,2023-02-10 10:35:02,顾***歌,3.0
非常好，使用体验绝佳。一直在京东买，发货很快，物品完整，物流给力，态度也非常好，相信京东，会一直用。。,2023-02-11 23:14:46,5.0,4.0,星光色,256G,2023-02-04 15:31:50,j***e,7.0
?从没想过这么实惠的价格，?能买到这么好的宝贝，?性价比非常高，我很喜欢哦?品质很不错?，性价比比较高的的商品?，喜欢的亲可以直接下手不要犹豫哦?,2023-02-09 23:28:39,5.0,4.0,星光色,128G,2023-02-06 20:59:30,x***0,3.0
先说商品质量：产品总体不错，包装严实。再说商家服务：点赞啦。最后点评快递：发货很快。其他就是感谢店家打折送券活动，毕竟便宜好货更实在。希望店家多多优惠，及时通知老客户，促成回购。祝生意兴隆。,2023-01-09 18:14:50,5.0,4.0,午夜色,128G,2023-01-08 10:40:33,舒***_,1.0
"特意用了两天再来评论的。第一，外观简洁大方；第二，使用时音质稳定；第三，智能化挺高，使用方便。就是价格贵了点，然后盒子里只有一根充电线，充电头子还要自己单独买。京东购物发货倒是挺快的，这点上很赞?
耳机是另外花钱买的，大家见后别多想?",2023-02-11 18:37:07,5.0,2.0,星光色,128G,2023-02-06 00:56:27,u***e,5.0
购买前纠结13与14，经过对比及自己使用需求，最终选择13，256G的13性价比非常高，外观设计漂亮，手机轻手感好，屏幕分辨率细腻，拍照效果很好，运行速度快。京东自营速度就是快，快递小哥服务态度好?非常给力！,2023-04-01 06:35:50,5.0,2.0,星光色,256G,2023-03-30 09:14:45,j***c,2.0
"外形外观：漂亮，大气
屏幕音效：质感强
拍照效果：清晰
运行速度：快
待机时间：长",2023-03-29 21:21:05,5.0,2.0,绿色,128G,2023-03-27 12:32:57,小***8,2.0
"外形外观：黑色很深沉稳重，很好
屏幕音效：正常水平，主要是看中苹果的品牌的
拍照效果：很不错，画面非常细腻
运行速度：一点都不卡，很流畅，很喜欢，
待机时间：轻度使用可以用一整天，没有电量焦虑！",2023-03-13 17:05:33,5.0,4.0,午夜色,128G,2023-03-07 10:52:27,R***9,6.0
"特别好用 系统非常流畅  个人使用体验非常好  非常值得推荐
外形外观：特别手感特别好，特别时尚
屏幕音效：屏幕显示很清楚很细腻，音效特别大特别好
拍照效果：拍照真的绝了，苹果拍照就是好
运行速度：很流畅很丝滑
待机时间：一般一天一充吧，轻度使用的话 我使用的话都是一天两冲",2023-04-09 22:12:38,5.0,2.0,蓝色,128G,2023-03-03 00:20:31,c***c,37.0
"手机外形很漂免流畅益物 肆。仟拿的， 法供中浩:自
然点 颜色很正，开机:教活 递等过程星无向頭，利番上车话 卡开机，就有电话送: 晰。试了照相。外观很好看 有质感、屏幕看 效果 很不错、像素高了 照片怎么都好看。5G高遠逗行 超长待机一整天，颜合世好看， 白色看起来简单大气，非幕会平 净整洁。运行非 示细腻，给人很舒 日梠机夜景提升。",2023-02-15 15:08:58,5.0,4.0,午夜色,256G,2023-02-09 14:49:15,j***b,6.0
"百亿补贴，安全下车，买之前忐忑不安，
结果安全下车，很不错，满足自己的需求，
可以了，像素不错，",2023-05-09 22:21:55,5.0,2.0,蓝色,256G,2023-04-06 09:34:29,芙***3,33.0
做工保持一贯的好，屏幕像素高，非常清晰。手机运行流畅，打开任何软件都很快，就是屏幕有点小，好处是单手操作很方便。摄像头也挺好的。但手机非常滑溜，一定要带壳。,2023-02-14 20:37:51,5.0,4.0,午夜色,256G,2023-02-09 20:07:26,l***g,5.0
"外形外观：Nice
屏幕音效：好听
拍照效果：完美
运行速度：非常的快
好完美的一个手机，非常喜欢，颜值也是非常的高，喜欢喜欢，值得购买！！！！！！！",2023-03-11 19:18:48,5.0,2.0,星光色,128G,2023-02-08 11:09:37,j***q,31.0
苹果13  128G银，高端大气上档次，电池耐用，机器性能强大不卡顿。让果粉的不二选择。电池续航好，手点触灵敏。,2022-10-24 09:39:36,5.0,4.0,星光色,128G,2022-10-22 14:21:25,h***8,2.0
"京东物流就是快，收货后迫不及待的打开了，包装严实，手机是全新未拆封未激活的国行正品机器，使用起来手感很好，电量也充足，外观好看，流畅不卡顿，性价比高，推荐购买。
外形外观：黑色
屏幕音效：棒
拍照效果：清晰
运行速度：流畅
待机时间：长",2023-03-05 13:03:19,5.0,2.0,午夜色,128G,2023-03-02 14:13:01,苏***a,3.0
"外形外观：外观简洁大方，辩识度高
屏幕音效：屏幕显示清晰，音质很好
拍照效果：苹果的拍照一如既往的好
运行速度：速度快，不卡顿
其他特色：单手握正好，手感轻盈",2023-03-18 22:42:07,5.0,4.0,粉色,128G,2023-03-07 11:13:24,j***c,11.0
苹果 13 用起来上手感很好，很舒适，不愧是苹果，已经用了好几代了，看好苹果！！！！,2023-02-22 20:35:44,5.0,4.0,星光色,128G,2023-02-16 07:43:39,F***s,6.0
